article_id,score
12464,0.28901723
12467,0.016564101
12470,0.12578689
12475,0.19784611
12480,0.1493061
12481,0.06551244
12482,0.021304222
12484,0.24563101
12488,0.07121285
12490,0.15540878
12493,0.006851187
12496,0.09569108
12498,0.11182282
12502,0.05587231
12503,0.16459632
12512,0.03008455
12520,0.05062344
12531,0.1084118
12534,0.029916191
12557,0.73053634
12561,0.11977124
12562,0.22535777
12563,0.027042216
12566,0.03159025
12568,0.16696543
12574,0.18252428
12580,0.020174017
12587,0.18710111
12593,0.28238973
12597,0.06766376
12599,0.07548108
12606,0.20080638
12610,0.020951796
12612,0.065036334
12615,0.0755795
12617,0.21990582
12625,0.007252746
12632,0.22458056
12641,0.24182673
12643,0.028495785
12649,0.20188658
12652,0.33656994
12654,0.20307946
12656,0.1926172
12657,0.1385867
12660,0.2845944
12661,0.0025068521
12666,0.0073494436
12668,0.5125799
12670,0.12414953
12671,0.106407
12673,0.50574803
12674,0.009484395
12675,0.005903184
12676,0.055167202
12677,0.16935499
12680,0.089095056
12681,0.074898586
12684,0.06634423
12687,0.2814981
12696,0.31306994
12700,0.16532022
12711,0.013560012
12723,0.053519655
12726,0.25690955
12729,0.21984126
12734,0.10060587
12744,0.07174332
12751,0.1920725
12753,0.2944928
12755,0.101699226
12758,0.06339289
12759,0.032705013
12765,0.046416495
12778,0.09143828
12783,0.24103604
12786,0.10161275
12808,0.26981264
12812,0.10028424
12814,0.06629009
12818,0.045394123
12821,0.2459797
12825,0.15500495
12827,0.015380989
12828,0.10224381
12832,0.17212489
12833,0.07592856
12837,0.08589623
12841,0.26990762
12843,0.12286729
12845,0.038371097
12851,0.08945253
12859,0.08206869
12860,0.08071508
12864,0.21797347
12865,0.05968076
12868,0.27698886
12870,0.041693922
12871,0.050936893
12875,0.31228718
12881,0.08864109
12884,0.2017001
12885,0.09466196
12888,0.05778432
12889,0.020917846
12892,0.018567272
12897,0.056755517
12898,0.033229686
12899,0.19215883
12900,0.025307702
12905,0.107538626
12913,0.37383693
12914,0.016744295
12921,0.23220935
12925,0.18399642
12926,0.23851602
12927,0.11990201
12929,0.046578936
12935,0.34233463
12938,0.14450486
12939,0.17069997
12942,0.06303039
12944,0.16569546
12949,0.014449903
12951,0.033427175
12955,0.13326369
12956,0.49865347
12959,0.03894893
12969,0.056448102
12977,0.12288338
12978,0.12283202
12982,0.016336419
12983,0.0051316037
12988,0.25990143
12989,0.092361934
12990,0.4845308
12992,0.050153285
13002,0.07594039
13005,0.046931017
13007,0.16048703
13009,0.12943552
13010,0.12918611
13012,0.008600292
13017,0.06388422
13021,0.1007276
13023,0.012871366
13024,0.093912706
13028,0.21102595
13034,0.2470773
13051,0.08143475
13059,0.22499248
13060,0.11976825
13061,0.10757642
13065,0.037836093
13069,0.045308508
13078,0.018011078
13081,0.07125461
13084,0.006232006
13089,0.13616093
13090,0.25399175
13091,0.13833629
13100,0.057400357
13105,0.16624822
13106,0.063930854
13109,0.055473387
13115,0.07656128
13121,0.10520138
13131,0.19145073
13136,0.2020515
13148,0.044538666
13149,0.07339243
13152,0.15678471
13153,0.11439437
13166,0.18356912
13168,0.018114854
13172,0.1189334
13176,0.031111775
13182,0.02684914
13187,0.11977811
13192,0.007432786
13194,0.09573233
13195,0.29364213
13200,0.07989713
13202,0.022709364
13205,0.008844403
13210,0.0049971608
13212,0.019168265
13222,0.048907056
13225,0.2160061
13226,0.091106474
13230,0.0307805
13232,0.05861224
13239,0.16222835
13248,0.19669913
13251,0.3028084
13253,0.10417783
13257,0.07440109
13264,0.20903613
13266,0.16658817
13268,0.11145141
13269,0.043128688
13275,0.21641104
13280,0.22187334
13285,0.16074066
13288,0.040851988
13298,0.0035005612
13299,0.14748915
13302,0.2143415
13307,0.05452874
13311,0.02974714
13315,0.19405645
13322,0.040354
13327,0.19520247
13332,0.17043799
13336,0.29265577
13339,0.12657349
13342,0.057703994
13343,0.123904765
13350,0.23109101
13353,0.026823595
13354,0.02804782
13360,0.07937755
13361,0.038598385
13362,0.4765882
13364,0.18402655
13369,0.1304011
13374,0.24441354
13375,0.129547
13383,0.058921866
13387,0.03763997
13395,0.22518189
13398,0.048856467
13400,0.14011359
13401,0.10249101
13408,0.08648554
13416,0.10165274
13426,0.03325452
13434,0.18220818
13436,0.21141364
13440,0.02324093
13446,0.17899287
13447,0.13671535
13449,0.24862163
13453,0.1601272
13458,0.3172966
13461,0.62028074
13474,0.17519192
13477,0.030168574
13481,0.15922745
13486,0.011474715
13490,0.18639423
13491,0.063274905
13496,0.22686607
13497,0.087699965
13501,0.0181525
13505,0.1606882
13515,0.20863189
13522,0.09687507
13530,0.09450956
13532,0.05197996
13539,0.28972006
13543,0.25207928
13551,0.31270126
13559,0.085029714
13562,0.16733296
13565,0.0437836
13566,0.058791094
13567,0.048582766
13569,0.10508379
13576,0.07275413
13577,0.086141706
13584,0.24393639
13585,0.1124157
13588,0.4221784
13592,0.022376016
13594,0.052671496
13595,0.21388836
13596,0.12533303
13599,0.15890574
13600,0.05783273
13605,0.22805244
13610,0.18734065
13611,0.06884519
13613,0.2496274
13620,0.1916463
13621,0.12520859
13625,0.08306347
13626,0.24399757
13628,0.20526972
13634,0.111580886
13640,0.10412775
13643,0.112800166
13649,0.10264336
13651,0.014506559
13652,0.14675537
13656,0.021513112
13657,0.24022223
13659,0.19050573
13660,0.0600125
13664,0.05153562
13665,0.16916461
13671,0.08195102
13674,0.075076535
13681,0.13746583
13683,0.07442793
13684,0.46152493
13689,0.023785587
13695,0.23079596
13696,0.019353058
13698,0.28729126
13699,0.14735937
13701,0.12519334
13704,0.1312328
13707,0.014285298
13711,0.0118334
13718,0.02591415
13720,0.09888043
13727,0.04679783
13732,0.020305227
13735,0.08034496
13748,0.06801982
13750,0.16065016
13752,0.26166326
13760,0.12221528
13766,0.044401746
13768,0.069759674
13773,0.082210645
13779,0.19346894
13781,0.048814207
13784,0.18503909
13798,0.27210698
13801,0.18186043
13809,0.047866374
13812,0.19012053
13818,0.33763105
13819,0.19324695
13820,0.27134496
13822,0.0947553
13823,0.120930575
13832,0.0202193
13836,0.06689229
13837,0.039702114
13842,0.06575442
13845,0.24398236
13846,0.047210146
13850,0.13298628
13852,0.080831446
13860,0.20719151
13876,0.11820784
13878,0.17269859
13880,0.23104152
13886,0.093363784
13895,0.0054923855
13896,0.14363451
13897,0.059052147
13898,0.13872495
13899,0.022519004
13902,0.20219178
13909,0.06291134
13913,0.18757631
13927,0.20761399
13935,0.10181344
13938,0.28055948
13948,0.02665298
13952,0.1383998
13954,0.009749565
13956,0.15433928
13958,0.029414712
13959,0.011895445
13961,0.08818638
13963,0.2548859
13964,0.17474444
13969,0.022703521
13970,0.22440024
13981,0.14320365
13982,0.27175137
13988,0.061698962
14004,0.12071448
14006,0.08750633
14010,0.16931123
14011,0.10520129
14017,0.058830816
14018,0.14722307
14023,0.26176515
14027,0.07937979
14029,0.27956283
14031,0.13792653
14034,0.23349793
14035,0.043147895
14042,0.040945727
14048,0.054286715
14055,0.04935404
14059,0.012653762
14060,0.11697728
14065,0.047523353
14071,0.17265849
14079,0.18543166
14081,0.23567848
14082,0.23140787
14083,0.09222461
14088,0.029898716
14092,0.16420658
14094,0.27779716
14105,0.101235166
14108,0.38799006
14109,0.032971453
14114,0.016671525
14119,0.024488708
14123,0.07370295
14124,0.010391413
14125,0.019610144
14130,0.20674331
14131,0.05064996
14132,0.14199312
14136,0.13997224
14139,0.04213536
14147,0.1282774
14148,0.16907857
14155,0.079268016
14164,0.17161484
14166,0.006920754
14167,0.45550466
14168,0.15807045
14169,0.22805291
14176,0.057394393
14182,0.020311622
14183,0.015937906
14184,0.01004819
14188,0.026591921
14192,0.082814135
14194,0.19654755
14196,0.34111926
14197,0.29309192
14199,0.010851115
14200,0.3335528
14202,0.10241544
14203,0.18832079
14207,0.03813234
14209,0.1724512
14213,0.03319687
14214,0.011080915
14218,0.16613814
14225,0.017664194
14236,0.0063324794
14238,0.043216616
14245,0.06764207
14248,0.06079526
14254,0.2148866
14264,0.02264601
14267,0.1735411
14270,0.23952961
14273,0.03378975
14275,0.06809181
14282,0.21197309
14285,0.046043716
14293,0.12427683
14295,0.12627463
14300,0.15470077
14309,0.32576206
14317,0.064354785
14319,0.06385
14320,0.11189053
14325,0.055162314
14330,0.08242181
14331,0.44720605
14332,0.025569761
14334,0.17987317
14337,0.18236688
14338,0.21619028
14340,0.3466381
14347,0.083747655
14353,0.02998888
14357,0.08817245
14358,0.04180946
14363,0.15812713
14369,0.0016644492
14371,0.010023016
14372,0.023597438
14383,0.1276007
14388,0.0537467
14389,0.14248598
14393,0.24556875
14397,0.07392701
14400,0.114432395
14401,0.032876913
14404,0.08601821
14407,0.19743726
14410,0.08782618
14411,0.004437656
14412,0.106398456
14415,0.11467707
14416,0.044029772
14428,0.49648276
14429,0.012870525
14444,0.18343286
14447,0.22789726
14451,0.016867086
14454,0.25378418
14455,0.15038128
14463,0.12876827
14465,0.26603326
14469,0.15172732
14477,0.19721791
14480,0.18608125
14482,0.12873068
14483,0.085588805
14495,0.046490174
14506,0.15541248
14508,0.16442797
14509,0.04490708
14512,0.17281426
14516,0.047848634
14519,0.16243829
14522,0.1746017
14532,0.041683216
14536,0.04957855
14537,0.07058109
14538,0.17991218
14541,0.0992239
14545,0.23901054
14548,0.057094805
14551,0.09955902
14559,0.223208
14560,0.1063036
14563,0.098767206
14571,0.16846229
14581,0.012442649
14585,0.0063522253
14587,0.12752143
14590,0.123022005
14591,0.14359003
14595,0.01801801
14605,0.12854214
14607,0.1781918
14614,0.34704098
14619,0.099855244
14625,0.19840664
14627,0.048318807
14632,0.1328831
14635,0.23456818
14640,0.010468899
14647,0.15101793
14655,0.024297498
14665,0.2173953
14670,0.06460546
14675,0.029789697
14678,0.074208215
14679,0.035987966
14687,0.13043022
14688,0.31139466
14693,0.06740396
14698,0.026310721
14707,0.16723372
14710,0.13507445
14715,0.23168437
14717,0.18618777
14720,0.072591335
14724,0.1849874
14725,0.017123034
14726,0.48485878
14734,0.03278082
14735,0.28470612
14742,0.2787946
14744,0.23380034
14746,0.17881708
14750,0.4005177
14753,0.05152068
14754,0.024382906
14764,0.55168056
14770,0.20429228
14771,0.18076505
14775,0.20810972
14777,0.1378947
14780,0.2094723
14782,0.12323959
14789,0.10849506
14790,0.1476505
14792,0.16639063
14795,0.19247456
14797,0.06654485
14799,0.03821026
14801,0.18235238
14807,0.10952483
14808,0.1539979
14810,0.12954256
14812,0.06907885
14814,0.11651746
14815,0.056285385
14820,0.14036196
14827,0.21965387
14837,0.17121606
14851,0.07084344
14853,0.03501283
14854,0.015812743
14859,0.031200282
14863,0.116129
14866,0.00742587
14872,0.050893966
14878,0.06258193
14886,0.05272757
14888,0.24261308
14893,0.07976227
14900,0.098188244
14906,0.028958697
14911,0.11593577
14920,0.13890615
14922,0.009322806
14924,0.008508043
14931,0.24849074
14934,0.16085327
14942,0.06674002
14944,0.006247701
14949,0.0076520233
14953,0.08236189
14954,0.15574415
14958,0.03359712
14964,0.06799608
14980,0.27174738
14981,0.15028779
14983,0.049460158
14987,0.061475698
14991,0.030554963
14992,0.13849379
14994,0.22976056
15001,0.23122346
15006,0.09371241
15019,0.26246932
15024,0.08813618
15034,0.119026
15036,0.16406384
15043,0.16003726
15050,0.18267307
15053,0.23802908
15060,0.20095077
15062,0.12327748
15064,0.23938628
15066,0.5535172
15076,0.09834138
15079,0.04780662
15080,0.07685453
15081,0.25772676
15089,0.12769209
15090,0.05221877
15094,0.04932511
15099,0.43024597
15102,0.2927449
15103,0.1661169
15105,0.2709867
15106,0.040024854
15113,0.11119535
15116,0.044631317
15117,0.018461967
15119,0.0819063
15127,0.052096102
15131,0.04779689
15132,0.09158743
15143,0.22657536
15150,0.03748248
15151,0.13692644
15161,0.088796295
15162,0.05228702
15163,0.27235132
15164,0.15672757
15166,0.19058876
15169,0.09583669
15177,0.16816328
15180,0.15667452
15186,0.026281811
15187,0.07453606
15194,0.13178603
15195,0.033578888
15201,0.09051095
15212,0.07467909
15214,0.05452938
15227,0.044434696
15228,0.2206664
15232,0.0034883302
15233,0.023652807
15235,0.079078846
15241,0.07066502
15244,0.022866454
15246,0.14966486
15250,0.18591905
15251,0.28637657
15256,0.12569413
15259,0.09995693
15261,0.037749257
15267,0.14478569
15269,0.14061269
15279,0.31159106
15286,0.11523715
15289,0.18317717
15294,0.5565914
15299,0.08506711
15301,0.09356498
15304,0.051186267
15316,0.11603254
15317,0.24679588
15321,0.006477345
15324,0.0953635
15337,0.070938945
15341,0.08156057
15345,0.11180932
15350,0.0033467358
15355,0.117065705
15357,0.16552176
15358,0.19255252
15359,0.0033726254
15376,0.28941134
15381,0.13012823
15382,0.01909222
15385,0.17257148
15390,0.19656783
15392,0.058383156
15408,0.18914858
15414,0.19111721
15415,0.08791893
15416,0.023005458
15426,0.14451931
15436,0.005420176
15441,0.078408524
15455,0.22441036
15457,0.028237402
15461,0.20711553
15465,0.020660048
15469,0.21067728
15470,0.038926743
15472,0.13614139
15473,0.07311559
15475,0.002717075
15476,0.17676675
15480,0.14797808
15482,0.10912814
15484,0.07359279
15487,0.025977086
15489,0.03666194
15493,0.022125533
15498,0.007868312
15499,0.24555796
15502,0.24516399
15512,0.045515306
15518,0.060880806
15519,0.26099122
15521,0.00995647
15523,0.023558512
15526,0.17541361
15540,0.04567635
15550,0.122630686
15551,0.07834096
15553,0.13795558
15557,0.21886235
15558,0.18586677
15560,0.070781685
15570,0.3036227
15578,0.023080545
15581,0.03750127
15588,0.15120412
15589,0.0011911512
15592,0.18323757
15598,0.08279197
15599,0.58006954
15602,0.15260774
15604,0.14667793
15612,0.014048163
15615,0.34818673
15616,0.093887
15619,0.18633561
15621,0.19193016
15623,0.19439499
15631,0.23911403
15635,0.22109729
15650,0.17236911
15656,0.10276553
15661,0.14221214
15664,0.099049255
15667,0.21397448
15672,0.10468929
15681,0.09709792
15687,0.13452715
15688,0.22105423
15695,0.1984716
15696,0.049087796
15702,0.078696854
15711,0.09645164
15713,0.051497422
15714,0.16875267
15715,0.15983178
15727,0.13377751
15728,0.015135504
15730,0.32422206
15732,0.26592854
15735,0.15696122
15738,0.09550073
15740,0.1585854
15743,0.11871629
15744,0.11392989
15746,0.14380333
15747,0.1332325
15748,0.14162727
15750,0.019448379
15753,0.15838578
15755,0.2492039
15759,0.26778582
15767,0.0032531219
15768,0.13832717
15778,0.061751865
15780,0.062421072
15792,0.27371576
15794,0.063190244
15795,0.06086643
15800,0.22645038
15802,0.054363985
15807,0.30719602
15808,0.014604308
15812,0.28807193
15814,0.1864499
15824,0.08748749
15826,0.038098015
15829,0.17402261
15837,0.15226498
15838,0.24054888
15844,0.09519478
15846,0.0221225
15856,0.12924522
15857,0.054957233
15860,0.0105473595
15865,0.011227779
15866,0.23466638
15868,0.12745151
15869,0.0019481974
15874,0.055924248
15875,0.16106029
15876,0.21508135
15877,0.022969019
15879,0.16068354
15900,0.011838703
15910,0.24520823
15911,0.18268745
15912,0.2355046
15925,0.08373767
15929,0.13927543
15938,0.17352106
15939,0.10857674
15940,0.27827048
15941,0.04482523
15947,0.019875778
15950,0.23144765
15965,0.15662389
15967,0.20989257
15968,0.05165703
15975,0.012679357
15976,0.24981305
15978,0.03737057
15986,0.008109732
15993,0.032307535
15995,0.09333186
16002,0.20977649
16007,0.13364036
16011,0.06295045
16013,0.02049203
16014,0.029307807
16017,0.04177786
16019,0.25690955
16021,0.03521833
16023,0.16068815
16025,0.020800417
16029,0.08225355
16030,0.041297298
16034,0.031047095
16035,0.2127773
16038,0.1346738
16039,0.036779594
16042,0.3118686
16043,0.23448263
16050,0.035071466
16056,0.017104704
16058,0.14358495
16059,0.026335193
16063,0.09713467
16069,0.10965344
16072,0.11216872
16075,0.13048385
16078,0.05954718
16085,0.20021057
16086,0.19218168
16090,0.006568174
16092,0.09448075
16094,0.14624
16095,0.22447805
16098,0.21648873
16100,0.02008446
16103,0.087626554
16106,0.09575999
16108,0.10317121
16110,0.13115804
16114,0.039477695
16115,0.012373815
16124,0.12891579
16129,0.20090696
16135,0.13703363
16136,0.21879126
16140,0.14753245
16144,0.017697869
16147,0.14700995
16150,0.025741745
16154,0.15997133
16155,0.047019277
16157,0.0048938906
16158,0.29801655
16161,0.13029017
16164,0.14669754
16170,0.104287855
16182,0.015906839
16183,0.20709082
16191,0.21499825
16194,0.17492925
16197,0.029817494
16202,0.19830793
16205,0.0008084282
16206,0.12585041
16208,0.043961857
16211,0.06728634
16217,0.012417293
16222,0.0954455
16229,0.15523647
16232,0.04637985
16235,0.18684383
16242,0.04707349
16249,0.49098033
16250,0.19868916
16255,0.012566552
16257,0.074801825
16260,0.11339007
16273,0.19151716
16278,0.05785631
16281,0.010370193
16282,0.08776555
16291,0.24059467
16299,0.10511669
16300,0.14422259
16301,0.18440703
16306,0.008462759
16308,0.027466308
16310,0.016692597
16313,0.057582278
16322,0.06529394
16328,0.053093277
16339,0.12143031
16345,0.38527793
16349,0.12182786
16356,0.13878554
16357,0.025659729
16364,0.040194087
16368,0.21353537
16385,0.2611971
16392,0.26447538
16393,0.21599093
16399,0.20898551
16409,0.027249066
16413,0.26054034
16423,0.014218797
16436,0.062096428
16440,0.07011199
16442,0.051142734
16444,0.18610795
16450,0.1040816
16451,0.020284437
16452,0.111026295
16455,0.09067718
16456,0.23306341
16458,0.20149359
16460,0.19596153
16461,0.219008
16467,0.12549996
16469,0.025690915
16470,0.18888387
16471,0.19419071
16473,0.02863694
16477,0.09623604
16479,0.015462624
16491,0.08225593
16492,0.17215851
16493,0.10117119
16502,0.058881428
16506,0.13288915
16508,0.10112329
16510,0.13231683
16511,0.12775233
16513,0.04300878
16514,0.20640992
16515,0.27723846
16529,0.010002805
16534,0.15997395
16540,0.85234594
16547,0.043149214
16551,0.25439867
16555,0.03209577
16557,0.10227638
16561,0.005446074
16569,0.06439568
16570,0.06957146
16577,0.14035977
16593,0.04697239
16596,0.1362783
16599,0.105191864
16602,0.09542496
16603,0.12160836
16607,0.23994274
16613,0.013485835
16614,0.18856148
16616,0.18165411
16619,0.25938034
16634,0.18437523
16642,0.06626688
16656,0.00434232
16658,0.1739625
16659,0.15123187
16662,0.00068051676
16668,0.036850784
16670,0.0070483866
16672,0.040991396
16673,0.053409494
16675,0.48416173
16677,0.21746768
16679,0.07208287
16685,0.19213502
16687,0.15068047
16688,0.07030829
16689,0.24107943
16691,0.086661115
16692,0.1749694
16695,0.08380001
16699,0.15555885
16701,0.06305735
16702,0.042175524
16705,0.014476948
16706,0.2267747
16709,0.20925578
16724,0.17907801
16727,0.05345075
16728,0.2003879
16729,0.047135208
16733,0.008791897
16742,0.08173201
16765,0.041144952
16782,0.02150045
16784,0.1587441
16788,0.19685358
16789,0.19531631
16791,0.16060932
16793,0.4349997
16802,0.07543562
16804,0.064812586
16807,0.011710701
16808,0.12428698
16809,0.009645646
16813,0.2402982
16817,0.0087870695
16822,0.06210341
16825,0.12952314
16830,0.27569667
16831,0.17908685
16841,0.03265979
16845,0.06580138
16847,0.43579087
16850,0.048016395
16853,0.044045027
16854,0.039621737
16856,0.109132014
16859,0.10197439
16860,0.63346183
16865,0.0152274715
16875,0.07959542
16878,0.17479008
16880,0.06544845
16882,0.057565156
16884,0.22638977
16886,0.11440345
16894,0.07349037
16904,0.15468882
16906,0.12291972
16908,0.036080223
16910,0.04287582
16912,0.17013857
16916,0.15540484
16921,0.09126282
16922,0.064849034
16923,0.031116366
16927,0.42691225
16932,0.13399585
16942,0.22489507
16943,0.24571022
16950,0.07462436
16951,0.13351296
16955,0.28411192
16963,0.004148973
16966,0.049004357
16967,0.1406171
16975,0.09400854
16976,0.17409778
16977,0.033467837
16979,0.13016893
16980,0.10239526
16981,0.22947347
16982,0.22689474
16984,0.048036564
16986,0.08868401
16994,0.16067132
16998,0.16110654
16999,0.06879376
17002,0.25690955
17009,0.077618316
17017,0.25187004
17021,0.031100942
17026,0.16381522
17039,0.14531407
17040,0.26630518
17050,0.07051779
17051,0.017787544
17052,0.13259472
17055,0.037856042
17056,0.17017499
17062,0.25416815
17064,0.027900392
17066,0.098125055
17067,0.048435934
17068,0.04068823
17069,0.09006208
17071,0.104678385
17075,0.0450152
17077,0.07587978
17085,0.2483506
17091,0.009742074
17092,0.017746568
17096,0.072917745
17109,0.19500946
17110,0.12238639
17111,0.019727224
17115,0.10508991
17116,0.19516578
17118,0.19425288
17120,0.12829112
17124,0.18388568
17137,0.11435312
17138,0.025420276
17139,0.1400158
17140,0.08124573
17144,0.18472084
17147,0.10199477
17150,0.19620468
17151,0.15011269
17152,0.3598212
17154,0.18929271
17156,0.12713867
17158,0.41496974
17161,0.06033393
17164,0.044881273
17166,0.003291757
17170,0.20729944
17172,0.06260639
17173,0.052412596
17174,0.0736138
17185,0.1429185
17194,0.114209704
17197,0.09379155
17200,0.038696464
17207,0.11033792
17210,0.2124274
17216,0.12827359
17218,0.07639756
17219,0.26858228
17221,0.19356678
17225,0.11481723
17226,0.17058104
17231,0.32205945
17233,0.2541232
17235,0.08459822
17241,0.07117617
17246,0.24687733
17249,0.13779488
17253,0.021574132
17258,0.039967477
17259,0.20081855
17260,0.010756386
17261,0.21989545
17262,0.1161523
17264,0.31124476
17266,0.13577773
17269,0.009443909
17278,0.080061264
17282,0.09861492
17285,0.27042654
17294,0.014210245
17304,0.15758619
17308,0.046464782
17314,0.080069005
17316,0.021696901
17322,0.3029677
17328,0.060859956
17329,0.0054758843
17334,0.036876325
17338,0.119772635
17358,0.1980767
17363,0.09410627
17365,0.08891533
17367,0.14404342
17370,0.07339324
17371,0.030947201
17373,0.05893627
17374,0.106658265
17378,0.084998466
17387,0.0069271703
17390,0.074355386
17405,0.1569803
17409,0.15017532
17411,0.060961504
17413,0.03480418
17418,0.056925833
17419,0.031719197
17422,0.18397407
17425,0.11951769
17429,0.08006491
17436,0.0012905583
17444,0.17781423
17450,0.02965171
17451,0.034696255
17459,0.025652237
17460,0.041440483
17463,0.0092997085
17465,0.14935018
17468,0.061524633
17469,0.053959705
17470,0.023730356
17471,0.16508348
17473,0.35126644
17475,0.38959813
17479,0.14685258
17485,0.060793843
17491,0.03578448
17499,0.057161395
17503,0.0668604
17504,0.23485142
17509,0.12197705
17510,0.117910564
17513,0.057458043
17520,0.06159943
17521,0.13453461
17526,0.21244623
17535,0.23252815
17539,0.116328865
17544,0.23507825
17545,0.18359794
17546,0.13947836
17555,0.44263092
17568,0.07243373
17570,0.25382572
17573,0.04205985
17575,0.2537369
17577,0.24376217
17578,0.047747746
17579,0.06846206
17580,0.012044942
17593,0.09395833
17594,0.009896503
17601,0.16617595
17604,0.18063204
17605,0.41916916
17608,0.22221138
17613,0.134259
17630,0.2893893
17631,0.14605007
17632,0.15060343
17639,0.018524079
17644,0.16427864
17652,0.09158769
17659,0.03292177
17670,0.7380854
17672,0.14522822
17679,0.16582276
17680,0.22075619
17690,0.025679162
17692,0.028737135
17696,0.22880957
17698,0.018118842
17700,0.26138118
17705,0.029368876
17707,0.20891419
17717,0.12322892
17725,0.094728775
17727,0.004339274
17735,0.04663092
17740,0.19222422
17746,0.012931678
17751,0.019411525
17755,0.06754733
17759,0.1539462
17760,0.075183354
17761,0.06652066
17767,0.030054633
17772,0.01876154
17776,0.27625534
17778,0.015394349
17791,0.067817286
17794,0.2596701
17795,0.00881035
17796,0.08056274
17797,0.06943679
17798,0.03645435
17801,0.15525201
17805,0.017023033
17806,0.05147388
17808,0.107410416
17821,0.009444882
17823,0.042074982
17824,0.08285072
17829,0.09431071
17831,0.106001936
17834,0.022303773
17837,0.14917362
17842,0.5750969
17843,0.08338788
17850,0.12930168
17854,0.13032077
17857,0.06380873
17865,0.020604841
17868,0.17848909
17874,0.15786763
17878,0.2163986
17880,0.040651318
17882,0.08484561
17883,0.1183521
17884,0.16210872
17886,0.4481598
17888,0.05279181
17889,0.22256254
17891,0.06701992
17896,0.0058541056
17898,0.009634325
17901,0.010238968
17903,0.20299006
17904,0.071205646
17909,0.3361354
17912,0.065164775
17913,0.021875327
17914,0.4122645
17915,0.258075
17918,0.106598824
17919,0.15114826
17925,0.04370036
17928,0.30899805
17936,0.18586619
17937,0.08465085
17938,0.111557856
17942,0.11460153
17950,0.058983263
17953,0.19515662
17958,0.03151067
17968,0.19970426
17974,0.042981103
17985,0.24429107
17986,0.074028626
17990,0.3487911
17992,0.16629677
17997,0.034114074
18000,0.018942544
18002,0.16748229
18004,0.06736596
18005,0.07774381
18006,0.0031932523
18010,0.02316366
18016,0.079797715
18023,0.027623538
18043,0.03260719
18045,0.09137317
18051,0.14542384
18060,0.020639505
18066,0.011363243
18083,0.021933014
18086,0.21750873
18088,0.22979014
18094,0.028218007
18096,0.15069711
18097,0.11078211
18098,0.28726476
18107,0.09795211
18108,0.20458277
18111,0.2612434
18114,0.043821428
18118,0.01370033
18119,0.21724908
18120,0.009601773
18122,0.028522898
18123,0.023487415
18130,0.05896307
18134,0.13057353
18137,0.0034937048
18138,0.015968584
18139,0.16782059
18142,0.0761141
18143,0.07354854
18147,0.05842351
18148,0.18986116
18151,0.747828
18152,0.2185589
18155,0.11290085
18158,0.24323437
18159,0.18821557
18161,0.026261859
18167,0.01411687
18168,0.11498461
18169,0.085358806
18170,0.15666807
18178,0.044202663
18180,0.107625596
18183,0.16469488
18185,0.019999906
18187,0.009872084
18200,0.18189305
18205,0.07697573
18206,0.011550836
18211,0.033676494
18212,0.29121494
18216,0.110811
18218,0.13089064
18227,0.13052772
18231,0.10605769
18233,0.030571125
18242,0.034390178
18243,0.18012673
18244,0.26745737
18250,0.015789747
18253,0.034844015
18262,0.044544414
18273,0.16058058
18274,0.18320514
18276,0.1664204
18285,0.16234112
18288,0.14586882
18289,0.03855276
18291,0.023578472
18292,0.06990559
18295,0.017566938
18296,0.10251813
18299,0.0082647195
18300,0.03939242
18311,0.066878825
18313,0.01525057
18314,0.095380284
18315,0.1279251
18323,0.08865515
18324,0.1820101
18328,0.14941408
18332,0.006966015
18337,0.027092738
18339,0.1475131
18349,0.06115803
18351,0.05618798
18355,0.0764296
18358,0.25994948
18359,0.015387665
18364,0.12689948
18366,0.31995583
18370,0.007438724
18371,0.35994327
18372,0.03698577
18375,0.016073534
18386,0.058141712
18388,0.15846518
18390,0.11473433
18392,0.09271424
18394,0.007800584
18398,0.031473935
18400,0.08780496
18407,0.01864028
18409,0.19607292
18413,0.11056311
18419,0.18240923
18422,0.013567113
18423,0.13198525
18426,0.0018121265
18427,0.30082113
18430,0.20197058
18436,0.02927128
18437,0.19608748
18438,0.21954349
18442,0.14995864
18447,0.0063586906
18448,0.036862426
18451,0.09741022
18453,0.20254435
18455,0.045327943
18458,0.036224116
18459,0.18761395
18466,0.18373781
18468,0.023309521
18469,0.19084401
18480,0.12897451
18485,0.16293307
18492,0.45560014
18497,0.13153379
18500,0.4565297
18510,0.051623397
18514,0.08556764
18515,0.23644318
18517,0.2177944
18521,0.2097704
18529,0.14259249
18530,0.09405514
18531,0.038310025
18532,0.22267601
18535,0.13651317
18545,0.060428146
18555,0.0792337
18556,0.012673091
18559,0.0054457765
18560,0.11118989
18564,0.14427063
18568,0.042612217
18579,0.011617363
18580,0.011609367
18581,0.21519096
18583,0.13841988
18587,0.020267555
18589,0.16729055
18590,0.12148359
18591,0.20041582
18593,0.04147946
18594,0.17505446
18599,0.02411414
18600,0.039956518
18616,0.05254994
18622,0.20063958
18637,0.13139053
18638,0.06685782
18640,0.20351905
18645,0.23208664
18646,0.26328537
18651,0.096492
18653,0.18471156
18660,0.18913388
18661,0.16276088
18664,0.3547295
18669,0.15360977
18680,0.15020527
18681,0.06911564
18687,0.03603613
18688,0.036448035
18689,0.14056896
18695,0.25690955
18696,0.1821081
18697,0.11548153
18698,0.24312769
